"","Genus","species","Model","site","constant_strt","E_a_strt","E_d_strt","T_pk_strt","B0_end","B0_se","Ea_end","Ea_se","Ed_end","Ed_se","Tpk_end","Tpk_se","AIC","BIC","R2","AIC.m","BIC.m","R2.m","b","b_se"
"11","Sympetrum","striolatum","No Mass","Porto",21.7626089440547,1.92216790957036,0.784926342999838,328.247880518352,0.0838253103124204,0.0119858829359281,0.873031199926009,0.0932122015624271,3.51219022841141,1.00615136388818,310.474230705138,1.33438975546398,130.369515859781,143.085989771131,0.422770225867386,152.140789898649,164.857263809999,0.271572043257078,"NA","NA"
"12","Sympetrum","striolatum","No Mass","Jaca",29.8968131056125,0.815751261262701,1.6315025225254,303.15,0.0229139721568399,0.00588538925920073,1.56569223925287,0.466893644816605,1.91832609790671,0.322229455077865,302.434597569172,2.62084726322352,11.8480934531195,24.9236960373257,0.0144126627069749,11.8480934531195,24.9236960373257,0.0144126627069749,"NA","NA"
"13","Chironomus",NA,"0.75 Mass Corrected","Toledo",15.8589255720232,0.34255335659183,2.45411338769398,312.858194577635,0.104582885551514,0.0409788377047495,1.24033391095803,0.689736304792991,1.24060853600571,0.470249603560236,353.15,8700.84883507454,11.4163927218357,24.8270488574568,0.202209881319322,13.7932016535795,27.2038577892005,0.184224542106448,"NA","NA"
"14","Chironomus",NA,"0.75 Mass Corrected","Evora",22.695896431727,1.70987552514356,2.20000720598361,332.95067267275,0.066869061417641,0.00407960755502755,0.596336213973094,0.0375678929078841,29.6390299432048,1909947.24122631,316.607572412984,79747.2729906206,-280.941355983649,-265.442023844528,0.675710663529829,-205.651568358583,-190.152236219462,0.453158609446289,"NA","NA"
"15","Chironomus",NA,"0.75 Mass Corrected","Porto",25.8228089471543,1.37337653429853,2.23425997613816,334.360132932099,0.0717824846260269,0.0235045867626557,0.83710841635089,0.371364715723245,0.84472518639907,0.169923710539174,353.15,751.447194969387,-45.0705428102434,-31.5681409812813,0.377517009966582,-37.9493572662848,-24.4469554373227,0.333065174303739,"NA","NA"
"16","Chironomus",NA,"0.75 Mass Corrected","Penalara",21.5654693544852,1.36911391357906,2.35916949730554,283.881878044099,0.00890154084952568,0.00205895410855117,0.906743274716992,0.0852986928520207,32.3211043491288,10015847.9221985,316.67379866313,370089.568754522,-158.903075621588,-145.927476370915,0.750066960334565,-76.8313578781845,-63.8557586275116,0.373671914755679,"NA","NA"
"17","Cloeon","dipterum","0.75 Mass Corrected","Murcia",21.3960122147862,3.59144927392879,0.229615958519505,323.856264263248,0.113909058497671,0.0166270160900038,0.894745619834012,0.129128858606057,2.87239055663138,1.82228442450734,312.749808446862,1.81037300760828,48.6462578129228,58.4024764058299,0.664673614755912,62.5261378246306,72.2823564175377,0.559441381516804,"NA","NA"
"18","Cloeon","dipterum","0.75 Mass Corrected","Toledo",71.1305024395121,3.40800307317567,0.264131256980167,322.740039018104,0.0286095006096005,0.00455664350720497,1.75929908696162,0.189520817249083,2.02216438534564,0.213155357190894,310.204087288647,3.00020043004446,3.38386774687828,15.6556042281459,0.816130937979455,17.2625835194648,29.5343200007323,0.782558372384946,"NA","NA"
"19","Cloeon","dipterum","0.75 Mass Corrected","Evora",16.879640085263,4.13876823690306,0.417107536335046,323.085314310811,0.196841706897899,0.0150248612845646,0.691129841473562,0.0512829483845752,3.97327786430234,0.972178610302677,311.446129567545,1.10262525601897,144.574311293415,158.031050704561,0.575530597530912,191.057452680298,204.514192091444,0.344282395513901,"NA","NA"
"20","Cloeon","dipterum","0.75 Mass Corrected","Porto",24.7228489987001,1.05910355473069,1.08137081753755,278.854017325055,0.127814400246711,0.00906691057465569,0.771744133862889,0.0469263891269591,3.16176237075851,0.575575130108097,310.857673577845,0.829367872674196,-1.52615940603903,11.5987046603823,0.747020642332278,33.4187125077749,46.5435765741962,0.626887435113558,"NA","NA"
"21","Sympetrum","striolatum","0.75 Mass Corrected","Toledo",75.9851727440121,0.154861393988847,0.334247819963283,287.092460966274,0.0380006148367374,0.0102272722086819,1.7220340401797,0.110442228928278,1.72207931966709,0.336879263182455,353.15,47104.66685616,22.6105574552921,34.1979980229737,0.463546056148818,22.8299614999529,34.4174020676344,0.46197154497792,"NA","NA"
"22","Sympetrum","striolatum","0.75 Mass Corrected","Evora",30.8514885761886,1.21466859183778,1.35328571711082,297.099431802312,0.232203932158967,0.0192042764986111,0.772087854808496,0.070839981609751,2.8837944148821,0.384212222162966,307.862590267469,0.949307427927721,88.5916081779735,102.139259184535,0.636219224322231,108.154875328331,121.702526334892,0.545045801171661,"NA","NA"
"23","Sympetrum","striolatum","0.75 Mass Corrected","Porto",21.7626089440547,1.92216790957036,0.784926342999838,328.247880518352,0.0926523020577471,0.0103473186587841,0.807697269295367,0.0655424202130804,5.15512783112605,1.0946910951292,311.449017044588,1.02415309053099,85.2341104831826,97.9505843945326,0.532299007339017,117.030879024947,129.747352936296,0.339159282685772,"NA","NA"
"24","Sympetrum","striolatum","0.75 Mass Corrected","Jaca",29.8968131056125,0.815751261262701,1.6315025225254,303.15,0.0401845230794514,0.00609085288455576,0.903533680976838,0.0841106692766068,3.23814193670914,0.551593807786966,308.812268770222,1.05475080999758,-43.3261052605122,-30.2505026763059,0.552875704838094,-7.06009468341455,6.01550790079176,0.346951318408445,"NA","NA"
"25","Chironomus",NA,"Free Mass Scaling","Toledo",19.0905001016622,1.96366725971161,2.42707611188345,332.35013196949,0.161548422464751,0.0550258251026073,0.533954683423473,0.0762807497624762,30.2734270907258,5537497.68819621,316.603703514587,228342.317361407,-172.85762107422,-156.764833711475,0.517055115599364,-134.927607730688,-118.834820367943,0.305536539008182,"1.37798369265348","0.262016588503628"
"26","Chironomus",NA,"Free Mass Scaling","Evora",25.3896283536094,0.304499288217238,2.20484439659644,279.610045699766,0.0754245761380285,0.0439022149012103,0.597608721486094,0.0422650032641603,28.5633907179357,1374160.49272817,316.585377058129,60045.3730408168,-504.036842511718,-485.437643944773,0.643095231878272,-461.423111811475,-442.82391324453,0.511765035940193,"0.942720429879259","0.517719091442512"
"27","Chironomus",NA,"Free Mass Scaling","Porto",47.0978492990897,1.72911311074772,2.19773087730207,315.23510429068,0.115140918280939,0.0961632715459917,0.959303424741052,0.660154299875637,0.96255936010591,0.206700176904029,353.15,1792.91628184372,-203.096272335492,-186.893390140738,0.36004834686228,-196.85267304852,-180.649790853765,0.321353108854846,"1.32340664415817","0.618045666986496"
"28","Chironomus",NA,"Free Mass Scaling","Penalara",62.551547003937,1.66167992854093,2.7536934149863,314.320058318738,0.00882105597836249,0.00484687167349408,0.91222742599699,0.0870468598457095,30.2894362152637,3461737.07245184,316.598541074503,142847.479950007,-251.642937043198,-236.07221794239,0.641207980658524,-218.84167729755,-203.270958196743,0.458675806647361,"0.799585344045683","0.535642772941625"
"29","Cloeon","dipterum","Free Mass Scaling","Murcia",34.9103298682558,0.921027605499146,1.84205521099829,308.15,0.108115369535091,0.0301243698159285,0.892741715819331,0.133451051072033,2.76893276957927,2.1042218529382,312.864756657679,1.83046640990423,-9.22377635712767,2.48368595436088,0.622903734162553,-1.98414882475743,9.72331348673112,0.566237019373878,"0.717137060625839","0.358770717310917"
"30","Cloeon","dipterum","Free Mass Scaling","Toledo",54.3467171953023,3.8917020209745,0.277745625303143,321.972274840075,0.0231212627169794,0.00439703938120605,1.5929756603293,0.169095237420684,2.17418561648627,0.339851286019916,310.020855620851,1.49903665780949,6.54254678372897,21.26863056125,0.772163860049507,15.3845032893248,30.1105870668458,0.746385860463738,"0.217634765728677","0.325759988695032"
"31","Cloeon","dipterum","Free Mass Scaling","Evora",25.2657711484324,0.711126190789005,0.898269829875398,317.182061123906,0.175001076273816,0.026942122118511,0.665011346616481,0.0567856954460344,4.17564379210299,1.49855038622242,312.147133167165,1.54023848373322,59.8449178795942,75.993005172969,0.617301006376435,79.8541044065237,96.0021916998985,0.534895373442997,"0.616656975362965","0.295239453830834"
"32","Cloeon","dipterum","Free Mass Scaling","Porto",34.0299905755829,3.18875521628277,1.36988082854804,330.822318179145,0.0620769947029791,0.00962687418533472,1.11354279989419,0.256287246549261,1.11546501729657,0.146565853625819,353.15,1591.52261516262,-14.3517249952818,1.39811188442387,0.620887343741322,-10.7282736210259,5.02156325867974,0.601822161451778,"-0.970200430372414","0.329786222096708"
"33","Sympetrum","striolatum","Free Mass Scaling","Toledo",37.5791513240935,5.65813788607813,0.393685430633283,319.967451807738,0.110362617307896,0.0713508613919274,1.07575351315591,0.137403258165517,3.49036069725208,1.42482438670256,312.090054021954,1.52865003885007,-40.1760464480511,-26.2711177668333,0.343476255790639,-30.8308501269291,-16.9259214457112,0.255800033407128,"2.14073350293112","0.928955948400813"
"34","Sympetrum","striolatum","Free Mass Scaling","Evora",7.1011211169353,0.555641614173551,1.1833269798905,319.407143111875,0.16415908795083,0.0647630705178079,0.802174356425073,0.0958908256241133,2.56376824477175,0.447962638468898,307.505962160319,1.19122800296103,281.860323936942,298.117505144816,0.472522702134823,288.607302136323,304.864483344197,0.434619481741109,"1.24052955724288","0.588739695154982"
"35","Sympetrum","striolatum","Free Mass Scaling","Porto",68.1266242326929,0.0521107045681857,0.301115291416308,260.620287818469,0.0867347125743892,0.0456814827974174,1.52509106095723,1.34904166181363,1.52517632513149,1.20954656991047,353.15,22169.6836441315,155.930903917022,171.190672610642,0.258338103857303,156.702762766883,171.962531460503,0.252147496844724,"0.174986613815364","0.508757376458125"
"36","Sympetrum","striolatum","Free Mass Scaling","Jaca",48.7988507961105,0.122040931720035,0.351849690856559,287.128931210291,0.0292600842746184,0.0174202203133645,1.55468404957755,1.94201122348276,1.55475019530381,2.54841943625865,353.15,67713.7170795034,4.56472575583115,20.2554488568788,0.100963878483946,4.91745118170298,20.6081742827506,0.0978177658986243,"0.917031659725494","0.369704006228752"
